SpikePoint;ServeFault;ServePoint;ServeTotal;BlockPoint;BlockTotal;DigTotal;ReceptionFault;@PointsTeamASet1;@PointsTeamBSet1;@PointsTeamASet2;@PointsTeamBSet2;@DurationSet1;@DurationSet2;temperature_2m;precipitation;wind_speed_10m;rain;wind_gusts_10m;TeamFault_team;match_win;total_A;total_B;Team1;Team2
19;7;3;31;1;7;22;4;15.0;21.0;15.0;21.0;1022.0;933.0;11.8;0.0;2.0;0.0;11.9;13.0;0;0;2;Mariafe/Clancy;Stam/Schoon
24;7;4;41;3;4;16;3;15.0;21.0;15.0;21.0;1022.0;933.0;11.8;0.0;2.0;0.0;11.9;16.0;1;0;2;Stam/Schoon;Mariafe/Clancy
28;2;3;41;3;8;18;3;21.0;19.0;21.0;15.0;1162.0;1104.0;16.9;0.0;3.4;0.0;13.7;21.0;1;2;0;Gottardi/Menegatti;Scoles/Flint
23;3;3;35;1;2;18;2;21.0;19.0;21.0;15.0;1162.0;1104.0;16.9;0.0;3.4;0.0;13.7;16.0;0;2;0;Scoles/Flint;Gottardi/Menegatti
27;7;4;50;2;17;14;2;15.0;21.0;21.0;15.0;989.0;950.0;16.9;0.0;3.4;0.0;13.7;19.0;1;1;2;Ludwig/Lippmann;Hüberli/Brunner
32;6;2;48;2;6;24;4;15.0;21.0;21.0;15.0;989.0;950.0;16.9;0.0;3.4;0.0;13.7;20.0;0;1;2;Hüberli/Brunner;Ludwig/Lippmann
27;4;4;41;2;7;17;0;21.0;10.0;21.0;19.0;779.0;1195.0;20.3;0.0;8.6;0.0;13.7;21.0;1;2;0;Ana Patrícia/Duda;Melissa/Brandie
19;2;0;30;1;5;13;4;21.0;10.0;21.0;19.0;779.0;1195.0;20.3;0.0;8.6;0.0;13.7;14.0;0;2;0;Melissa/Brandie;Ana Patrícia/Duda
39;4;1;54;2;6;28;4;19.0;21.0;21.0;19.0;1087.0;1032.0;20.3;0.0;8.6;0.0;13.7;30.0;1;2;1;Stam/Schoon;Hughes/Cheng
36;5;5;54;0;7;27;1;19.0;21.0;21.0;19.0;1087.0;1032.0;20.3;0.0;8.6;0.0;13.7;27.0;0;2;1;Hughes/Cheng;Stam/Schoon
25;4;3;34;0;0;4;3;16.0;21.0;18.0;21.0;1057.0;1357.0;21.8;0.0;8.8;0.0;19.8;23.0;0;0;2;Carol/Barbara;Gottardi/Menegatti
28;3;3;42;2;3;3;3;16.0;21.0;18.0;21.0;1057.0;1357.0;21.8;0.0;8.8;0.0;19.8;26.0;1;0;2;Gottardi/Menegatti;Carol/Barbara
28;5;5;49;2;11;29;3;21.0;18.0;18.0;21.0;1169.0;1209.0;21.8;0.0;8.8;0.0;19.8;17.0;0;1;2;Ludwig/Lippmann;Nuss/Brasher
32;1;3;52;4;16;32;5;21.0;18.0;18.0;21.0;1169.0;1209.0;21.8;0.0;8.8;0.0;19.8;20.0;1;1;2;Nuss/Brasher;Ludwig/Lippmann
27;4;5;41;2;5;18;1;21.0;16.0;21.0;12.0;929.0;825.0;17.5;0.0;7.2;0.0;9.7;12.0;1;2;0;Ana Patrícia/Duda;Stam/Schoon
17;1;1;29;1;7;13;4;21.0;16.0;21.0;12.0;929.0;825.0;17.5;0.0;7.2;0.0;9.7;21.0;0;2;0;Stam/Schoon;Ana Patrícia/Duda
22;0;2;31;2;8;23;5;13.0;21.0;17.0;21.0;1048.0;1131.0;15.3;0.0;8.7;0.0;11.9;20.0;0;0;2;Gottardi/Menegatti;Nuss/Brasher
30;2;5;41;2;11;27;2;13.0;21.0;17.0;21.0;1048.0;1131.0;15.3;0.0;8.7;0.0;11.9;12.0;1;0;2;Nuss/Brasher;Gottardi/Menegatti
23;4;3;38;1;10;28;1;21.0;17.0;22.0;20.0;1168.0;1397.0;22.8;0.0;6.2;0.0;16.2;18.0;0;2;0;Gottardi/Menegatti;Stam/Schoon
30;6;1;41;2;6;24;3;21.0;17.0;22.0;20.0;1168.0;1397.0;22.8;0.0;6.2;0.0;16.2;20.0;1;2;0;Stam/Schoon;Gottardi/Menegatti
34;5;11;53;0;6;22;1;21.0;10.0;18.0;21.0;808.0;1011.0;25.6;0.0;11.9;0.0;23.0;24.0;1;2;1;Ana Patrícia/Duda;Nuss/Brasher
28;4;1;44;4;11;19;11;21.0;10.0;18.0;21.0;808.0;1011.0;25.6;0.0;11.9;0.0;23.0;21.0;0;2;1;Nuss/Brasher;Ana Patrícia/Duda
26;7;1;44;8;13;24;0;21.0;23.0;20.0;22.0;1353.0;1220.0;19.4;0.0;8.0;0.0;19.8;15.0;1;0;2;Boermans/de Groot;Partain/Benesh
23;3;1;42;4;16;15;1;21.0;23.0;20.0;22.0;1353.0;1220.0;19.4;0.0;8.0;0.0;19.8;12.0;0;0;2;Partain/Benesh;Boermans/de Groot
24;8;1;39;2;5;21;1;22.0;20.0;21.0;18.0;1147.0;1217.0;19.4;0.0;8.0;0.0;19.8;18.0;0;2;0;Hodges/Schubert;Evandro/Arthur Lanci
26;8;1;42;3;13;15;1;22.0;20.0;21.0;18.0;1147.0;1217.0;19.4;0.0;8.0;0.0;19.8;15.0;1;2;0;Evandro/Arthur Lanci;Hodges/Schubert
36;4;4;59;7;16;29;5;21.0;19.0;24.0;26.0;1171.0;1511.0;20.2;0.0;8.1;0.0;19.4;24.0;1;2;1;Perusic/Schweiner;Ehlers/Wickler
38;7;5;58;5;24;23;3;21.0;19.0;24.0;26.0;1171.0;1511.0;20.2;0.0;8.1;0.0;19.4;24.0;0;2;1;Ehlers/Wickler;Perusic/Schweiner
28;8;4;47;3;9;19;4;21.0;17.0;15.0;21.0;1246.0;1228.0;20.2;0.0;8.1;0.0;19.4;17.0;0;2;1;Grimalt M./Grimalt E.;Łosiak/Bryl
27;9;4;51;4;13;16;4;21.0;17.0;15.0;21.0;1246.0;1228.0;20.2;0.0;8.1;0.0;19.4;16.0;1;2;1;Łosiak/Bryl;Grimalt M./Grimalt E.
26;4;2;41;7;17;22;1;21.0;15.0;21.0;11.0;1111.0;916.0;19.8;0.0;8.7;0.0;12.6;18.0;1;2;0;George/Andre;Bassereau/Lyneel
18;5;1;27;3;11;14;2;21.0;15.0;21.0;11.0;1111.0;916.0;19.8;0.0;8.7;0.0;12.6;8.0;0;2;0;Bassereau/Lyneel;George/Andre
26;6;2;42;4;13;20;0;25.0;23.0;21.0;19.0;1402.0;1055.0;20.5;0.0;5.4;0.0;20.5;19.0;0;2;0;Hörl/Horst;Cottafava/Nicolai
29;4;0;45;5;14;21;2;25.0;23.0;21.0;19.0;1402.0;1055.0;20.5;0.0;5.4;0.0;20.5;20.0;1;2;0;Cottafava/Nicolai;Hörl/Horst
27;3;1;42;4;11;29;3;14.0;21.0;13.0;21.0;991.0;968.0;18.6;0.0;10.8;0.0;17.6;11.0;1;0;2;Pedro Solberg/Guto;Krou/Gauthier-Rat
19;2;3;27;2;9;28;1;14.0;21.0;13.0;21.0;991.0;968.0;18.6;0.0;10.8;0.0;17.6;15.0;0;0;2;Krou/Gauthier-Rat;Pedro Solberg/Guto
22;9;2;46;4;16;19;8;15.0;21.0;21.0;18.0;1002.0;1209.0;20.5;0.0;5.4;0.0;20.5;15.0;0;1;2;Ranghieri/Carambula;Brouwer/Meeuwsen
28;14;8;53;6;13;19;2;15.0;21.0;21.0;18.0;1002.0;1209.0;20.5;0.0;5.4;0.0;20.5;18.0;1;1;2;Brouwer/Meeuwsen;Ranghieri/Carambula
27;7;4;41;4;16;11;0;18.0;21.0;14.0;21.0;1109.0;970.0;21.7;0.0;11.0;0.0;22.3;16.0;1;0;2;Evandro/Arthur Lanci;Partain/Benesh
18;2;0;33;5;8;13;4;18.0;21.0;14.0;21.0;1109.0;970.0;21.7;0.0;11.0;0.0;22.3;5.0;0;0;2;Partain/Benesh;Evandro/Arthur Lanci
27;8;5;54;9;19;19;1;21.0;15.0;18.0;21.0;873.0;1144.0;21.7;0.0;11.0;0.0;22.3;23.0;0;2;1;Hodges/Schubert;Boermans/de Groot
36;10;1;59;8;16;23;5;21.0;15.0;18.0;21.0;873.0;1144.0;21.7;0.0;11.0;0.0;22.3;17.0;1;2;1;Boermans/de Groot;Hodges/Schubert
23;4;1;40;6;10;13;0;21.0;13.0;21.0;9.0;930.0;878.0;21.8;0.0;10.8;0.0;22.0;18.0;1;2;0;Perusic/Schweiner;Łosiak/Bryl
16;7;0;24;0;5;8;1;21.0;13.0;21.0;9.0;930.0;878.0;21.8;0.0;10.8;0.0;22.0;13.0;0;2;0;Łosiak/Bryl;Perusic/Schweiner
17;6;1;30;2;10;18;6;21.0;16.0;21.0;13.0;1033.0;1018.0;21.8;0.0;10.8;0.0;22.0;11.0;0;2;0;Grimalt M./Grimalt E.;Ehlers/Wickler
23;8;6;41;4;12;12;1;21.0;16.0;21.0;13.0;1033.0;1018.0;21.8;0.0;10.8;0.0;22.0;9.0;1;2;0;Ehlers/Wickler;Grimalt M./Grimalt E.
33;7;0;51;5;12;19;3;21.0;19.0;15.0;21.0;1145.0;1013.0;20.5;0.0;20.2;0.0;39.6;25.0;1;2;1;George/Andre;Cottafava/Nicolai
30;6;3;50;4;10;20;0;21.0;19.0;15.0;21.0;1145.0;1013.0;20.5;0.0;20.2;0.0;39.6;21.0;0;2;1;Cottafava/Nicolai;George/Andre
25;6;2;41;5;9;14;2;19.0;21.0;17.0;21.0;1122.0;1039.0;20.5;0.0;20.2;0.0;39.6;12.0;1;0;2;Hörl/Horst;Bassereau/Lyneel
21;3;2;37;2;10;16;2;19.0;21.0;17.0;21.0;1122.0;1039.0;20.5;0.0;20.2;0.0;39.6;13.0;0;0;2;Bassereau/Lyneel;Hörl/Horst
34;5;3;52;5;13;17;3;17.0;21.0;21.0;14.0;958.0;916.0;20.9;0.1;17.1;0.1;34.9;25.0;1;2;1;Krou/Gauthier-Rat;Ranghieri/Carambula
33;8;3;49;3;8;22;2;17.0;21.0;21.0;14.0;958.0;916.0;20.9;0.1;17.1;0.1;34.9;22.0;0;2;1;Ranghieri/Carambula;Krou/Gauthier-Rat
33;2;1;55;8;18;34;3;15.0;21.0;21.0;17.0;1158.0;1299.0;20.9;0.1;17.1;0.1;34.9;20.0;1;2;1;Pedro Solberg/Guto;Brouwer/Meeuwsen
37;8;3;53;6;16;35;1;15.0;21.0;21.0;17.0;1158.0;1299.0;20.9;0.1;17.1;0.1;34.9;26.0;0;2;1;Brouwer/Meeuwsen;Pedro Solberg/Guto
31;9;7;51;3;15;28;4;17.0;21.0;23.0;21.0;1214.0;1544.0;20.8;0.0;25.7;0.0;43.9;17.0;0;1;2;Evandro/Arthur Lanci;Boermans/de Groot
29;8;4;57;6;15;36;6;17.0;21.0;23.0;21.0;1214.0;1544.0;20.8;0.0;25.7;0.0;43.9;18.0;1;1;2;Boermans/de Groot;Evandro/Arthur Lanci
33;7;3;55;4;19;22;5;21.0;19.0;22.0;24.0;1017.0;1363.0;20.8;0.0;25.7;0.0;43.9;17.0;0;2;1;Hodges/Schubert;Partain/Benesh
35;5;6;57;4;17;18;2;21.0;19.0;22.0;24.0;1017.0;1363.0;20.8;0.0;25.7;0.0;43.9;21.0;1;2;1;Partain/Benesh;Hodges/Schubert
32;7;2;41;4;9;17;1;17.0;21.0;20.0;22.0;1336.0;1270.0;21.6;0.0;23.0;0.0;43.2;16.0;1;0;2;Ehlers/Wickler;Łosiak/Bryl
22;3;2;39;2;8;10;1;17.0;21.0;20.0;22.0;1336.0;1270.0;21.6;0.0;23.0;0.0;43.2;25.0;0;0;2;Łosiak/Bryl;Ehlers/Wickler
22;7;1;33;1;11;19;4;21.0;15.0;21.0;17.0;1131.0;1188.0;21.6;0.0;23.0;0.0;43.2;12.0;0;2;0;Grimalt M./Grimalt E.;Perusic/Schweiner
23;5;5;41;2;8;24;0;21.0;15.0;21.0;17.0;1131.0;1188.0;21.6;0.0;23.0;0.0;43.2;13.0;1;2;0;Perusic/Schweiner;Grimalt M./Grimalt E.
19;4;1;32;1;7;17;2;21.0;13.0;21.0;18.0;888.0;994.0;16.8;0.0;10.7;0.0;20.2;20.0;0;2;0;Bassereau/Lyneel;Cottafava/Nicolai
27;7;2;40;4;12;20;1;21.0;13.0;21.0;18.0;888.0;994.0;16.8;0.0;10.7;0.0;20.2;10.0;1;2;0;Cottafava/Nicolai;Bassereau/Lyneel
28;5;4;52;2;8;20;1;21.0;23.0;21.0;14.0;1224.0;948.0;19.1;0.0;12.3;0.0;24.5;31.0;1;1;2;Pedro Solberg/Guto;Ranghieri/Carambula
41;12;1;55;3;12;19;4;21.0;23.0;21.0;14.0;1224.0;948.0;19.1;0.0;12.3;0.0;24.5;20.0;0;1;2;Ranghieri/Carambula;Pedro Solberg/Guto
25;2;5;52;4;12;17;5;19.0;21.0;22.0;20.0;1018.0;1105.0;14.2;0.0;6.4;0.0;11.5;32.0;0;1;2;Krou/Gauthier-Rat;Brouwer/Meeuwsen
41;12;5;55;4;10;19;5;19.0;21.0;22.0;20.0;1018.0;1105.0;14.2;0.0;6.4;0.0;11.5;21.0;1;1;2;Brouwer/Meeuwsen;Krou/Gauthier-Rat
20;6;5;46;3;14;24;4;21.0;19.0;16.0;21.0;1088.0;995.0;18.5;0.0;2.7;0.0;13.7;14.0;0;1;2;Krou/Gauthier-Rat;Ehlers/Wickler
